cislo_licence,ev_cislo,druh,technologie,mw
110100340,2,elektrický,celkový,0.022
110100340,2,tepelný,celkový,0.043
110100340,2,elektrický,plynový a spalovací,0.022
110100340,2,tepelný,plynový a spalovací,0.043
110100340,3,elektrický,celkový,0.01
110100340,3,elektrický,sluneční,0.01
110100346,1,elektrický,celkový,0.044
110100346,1,elektrický,vodní,0.044
110100348,5,elektrický,celkový,0.26
110100348,5,elektrický,vodní,0.26
110100353,1,elektrický,celkový,0.037
110100353,1,elektrický,vodní,0.037
110100354,1,elektrický,celkový,0.02
110100354,1,elektrický,vodní,0.02
110100356,1,elektrický,celkový,0.055
110100356,1,elektrický,vodní,0.055
110100357,1,elektrický,celkový,0.525
110100357,1,elektrický,vodní,0.525
110100360,1,elektrický,celkový,0.18
110100360,1,elektrický,vodní,0.18
110100361,1,elektrický,celkový,0.07
110100361,1,elektrický,vodní,0.07
110100367,1,elektrický,celkový,0.999
110100367,1,tepelný,celkový,1.099
110100367,1,elektrický,plynový a spalovací,0.999
110100367,1,tepelný,plynový a spalovací,1.099
110100367,2,elektrický,celkový,0.03
110100367,2,tepelný,celkový,0.059
110100367,2,elektrický,plynový a spalovací,0.03
110100367,2,tepelný,plynový a spalovací,0.059
110100377,1,elektrický,celkový,0.037
110100377,1,elektrický,vodní,0.037
110100382,1,elektrický,celkový,0.17
110100382,1,elektrický,vodní,0.17
110100390,2,elektrický,celkový,0.14
110100390,2,elektrický,vodní,0.14
110100391,1,elektrický,celkový,0.291
110100391,1,elektrický,vodní,0.291
110100393,1,elektrický,celkový,12.4
110100393,1,tepelný,celkový,180.125
110100393,1,elektrický,parní,12.4
110100393,1,tepelný,parní,180.125
110100393,2,elektrický,celkový,4.133
110100393,2,tepelný,celkový,23.783
110100393,2,elektrický,parní,4.133
110100393,2,tepelný,parní,23.783
110100399,1,elektrický,celkový,0.085
110100399,1,elektrický,vodní,0.085
110100411,1,elektrický,celkový,0.151
110100411,1,elektrický,vodní,0.151
110100411,2,elektrický,celkový,2.21
110100411,2,elektrický,vodní,2.21
110100411,4,elektrický,celkový,0.056
110100411,4,elektrický,vodní,0.056
110100411,6,elektrický,celkový,0.225
110100411,6,elektrický,vodní,0.225
110100411,7,elektrický,celkový,0.022
110100411,7,elektrický,vodní,0.022
110100411,8,elektrický,celkový,0.085
110100411,8,elektrický,vodní,0.085
110100411,9,elektrický,celkový,0.048
110100411,9,elektrický,vodní,0.048
110100411,10,elektrický,celkový,0.07
110100411,10,elektrický,vodní,0.07
110100411,11,elektrický,celkový,0.197
110100411,11,elektrický,vodní,0.197
110100411,13,elektrický,celkový,0.32
110100411,13,elektrický,vodní,0.32
110100411,14,elektrický,celkový,0.11
110100411,14,elektrický,vodní,0.11
110100411,15,elektrický,celkový,0.017
110100411,15,elektrický,vodní,0.017
110100411,16,elektrický,celkový,0.006
110100411,16,elektrický,vodní,0.006
110100411,17,elektrický,celkový,0.056
110100411,17,elektrický,vodní,0.056
110100411,18,elektrický,celkový,0.015
110100411,18,elektrický,vodní,0.015
110100411,19,elektrický,celkový,0.02
110100411,19,elektrický,sluneční,0.02
110100411,20,elektrický,celkový,0.021
110100411,20,elektrický,sluneční,0.021
110100411,21,elektrický,celkový,0.019
110100411,21,elektrický,sluneční,0.019
110100430,1,elektrický,celkový,0.02
110100430,1,elektrický,vodní,0.02
110100434,1,elektrický,celkový,0.036
110100434,1,elektrický,vodní,0.036
110100435,1,elektrický,celkový,0.002
110100435,1,elektrický,vodní,0.002
110100440,1,elektrický,celkový,0.31
110100440,1,elektrický,vodní,0.31
110100453,1,elektrický,celkový,0.044
110100453,1,tepelný,celkový,0.089
110100453,1,elektrický,plynový a spalovací,0.044
110100453,1,tepelný,plynový a spalovací,0.089
110100453,2,elektrický,celkový,1.56
110100453,2,tepelný,celkový,1.995
110100453,2,elektrický,plynový a spalovací,1.56
110100453,2,tepelný,plynový a spalovací,1.995
110100453,3,elektrický,celkový,2.0
110100453,3,tepelný,celkový,2.513
110100453,3,elektrický,plynový a spalovací,2.0
110100453,3,tepelný,plynový a spalovací,2.513
110100457,1,elektrický,celkový,0.032
110100457,1,elektrický,vodní,0.032
110100458,1,elektrický,celkový,0.022
110100458,1,tepelný,celkový,0.043
110100458,1,elektrický,plynový a spalovací,0.022
110100458,1,tepelný,plynový a spalovací,0.043
110100468,1,elektrický,celkový,0.14
110100468,1,tepelný,celkový,0.2
110100468,1,elektrický,plynový a spalovací,0.14
110100468,1,tepelný,plynový a spalovací,0.2
110100472,1,elektrický,celkový,0.044
110100472,1,tepelný,celkový,0.086
110100472,1,elektrický,plynový a spalovací,0.044
110100472,1,tepelný,plynový a spalovací,0.086
110100477,1,elektrický,celkový,4.54
110100477,1,tepelný,celkový,38.333
110100477,1,elektrický,parní,4.54
110100477,1,tepelný,parní,38.333
110100479,1,elektrický,celkový,0.022
110100479,1,tepelný,celkový,0.042
110100479,1,elektrický,plynový a spalovací,0.022
110100479,1,tepelný,plynový a spalovací,0.042
110100479,3,elektrický,celkový,0.022
110100479,3,tepelný,celkový,0.042
110100479,3,elektrický,plynový a spalovací,0.022
110100479,3,tepelný,plynový a spalovací,0.042
110100479,4,elektrický,celkový,0.03
110100479,4,elektrický,sluneční,0.03
110100482,1,elektrický,celkový,0.022
110100482,1,tepelný,celkový,0.042
110100482,1,elektrický,plynový a spalovací,0.022
110100482,1,tepelný,plynový a spalovací,0.042
110100482,2,elektrický,celkový,0.005
110100482,2,elektrický,sluneční,0.005
110100482,3,elektrický,celkový,0.01
110100482,3,elektrický,sluneční,0.01
110100482,4,elektrický,celkový,0.006
110100482,4,elektrický,sluneční,0.006
110100485,1,elektrický,celkový,0.018
110100485,1,elektrický,vodní,0.018
110100489,1,elektrický,celkový,0.022
110100489,1,elektrický,vodní,0.022
110100490,1,elektrický,celkový,1.22
110100490,1,elektrický,vodní,1.22
110100490,2,elektrický,celkový,0.248
110100490,2,elektrický,vodní,0.248
110100490,3,elektrický,celkový,0.05
110100490,3,elektrický,vodní,0.05
110100490,4,elektrický,celkový,0.43
110100490,4,elektrický,vodní,0.43
110100490,5,elektrický,celkový,0.32
110100490,5,elektrický,vodní,0.32
110100490,6,elektrický,celkový,0.148
110100490,6,elektrický,vodní,0.148
110100490,7,elektrický,celkový,3.12
110100490,7,elektrický,vodní,3.12
110100490,9,elektrický,celkový,0.266
110100490,9,elektrický,vodní,0.266
110100490,10,elektrický,celkový,0.628
110100490,10,elektrický,vodní,0.628
110100490,11,elektrický,celkový,0.11
110100490,11,elektrický,vodní,0.11
110100490,12,elektrický,celkový,0.052
110100490,12,elektrický,vodní,0.052
110100490,13,elektrický,celkový,0.044
110100490,13,elektrický,vodní,0.044
110100490,14,elektrický,celkový,0.079
110100490,14,elektrický,vodní,0.079
110100491,1,elektrický,celkový,0.022
110100491,1,elektrický,vodní,0.022
110100493,1,elektrický,celkový,0.312
110100493,1,elektrický,vodní,0.312
110100494,1,elektrický,celkový,0.36
110100494,1,elektrický,vodní,0.36
110100495,1,elektrický,celkový,0.03
110100495,1,elektrický,vodní,0.03
110100496,1,elektrický,celkový,0.03
110100496,1,elektrický,vodní,0.03
110100521,1,elektrický,celkový,0.22
110100521,1,elektrický,vodní,0.22
110100522,1,elektrický,celkový,0.132
110100522,1,elektrický,vodní,0.132
110100523,1,elektrický,celkový,4.72
110100523,1,tepelný,celkový,6.372
110100523,1,elektrický,plynový a spalovací,4.72
110100523,1,tepelný,plynový a spalovací,6.372
110100523,2,elektrický,celkový,0.096
110100523,2,tepelný,celkový,0.182
110100523,2,elektrický,plynový a spalovací,0.096
110100523,2,tepelný,plynový a spalovací,0.182
110100532,1,elektrický,celkový,0.01
110100532,1,elektrický,vodní,0.01
110100533,1,elektrický,celkový,0.03
110100533,1,elektrický,vodní,0.03
110100534,1,elektrický,celkový,0.03
110100534,1,elektrický,vodní,0.03
110100535,1,elektrický,celkový,0.022
110100535,1,elektrický,vodní,0.022
110100536,1,elektrický,celkový,0.058
110100536,1,elektrický,vodní,0.058
110100536,2,elektrický,celkový,0.063
110100536,2,elektrický,vodní,0.063
110100536,3,elektrický,celkový,0.007
110100536,3,elektrický,sluneční,0.007
110100536,4,elektrický,celkový,0.011
110100536,4,elektrický,sluneční,0.011
110100536,5,elektrický,celkový,0.008
110100536,5,elektrický,vodní,0.008
110100543,1,elektrický,celkový,0.028
110100543,1,tepelný,celkový,0.06
110100543,1,elektrický,plynový a spalovací,0.028
110100543,1,tepelný,plynový a spalovací,0.06
110100544,1,elektrický,celkový,0.075
110100544,1,elektrický,vodní,0.075
110100544,2,elektrický,celkový,0.005
110100544,2,elektrický,sluneční,0.005
110100544,3,elektrický,celkový,0.017
110100544,3,elektrický,sluneční,0.017
110100547,2,elektrický,celkový,0.38
110100547,2,elektrický,vodní,0.38
110100550,1,elektrický,celkový,144.0
110100550,1,tepelný,celkový,593.6
110100550,1,elektrický,parní,144.0
110100550,1,tepelný,parní,593.6
110100550,2,elektrický,celkový,13.51
110100550,2,tepelný,celkový,181.7
110100550,2,elektrický,parní,13.51
110100550,2,tepelný,parní,181.7
110100550,3,elektrický,celkový,49.6
110100550,3,tepelný,celkový,213.4
110100550,3,elektrický,parní,49.6
110100550,3,tepelný,parní,213.4
110100550,4,elektrický,celkový,52.0
110100550,4,tepelný,celkový,169.0
110100550,4,elektrický,parní,52.0
110100550,4,tepelný,parní,169.0
110100550,5,elektrický,celkový,3.0
110100550,5,tepelný,celkový,35.0
110100550,5,elektrický,parní,3.0
110100550,5,tepelný,parní,35.0
110100550,6,elektrický,celkový,4.985
110100550,6,tepelný,celkový,82.0
110100550,6,elektrický,parní,4.985
110100550,6,tepelný,parní,82.0
110100550,7,elektrický,celkový,54.91
110100550,7,tepelný,celkový,248.0
110100550,7,elektrický,parní,54.91
110100550,7,tepelný,parní,248.0
110100550,8,elektrický,celkový,24.0
110100550,8,tepelný,celkový,171.0
110100550,8,elektrický,parní,24.0
110100550,8,tepelný,parní,171.0
110100550,13,elektrický,celkový,0.3
110100550,13,tepelný,celkový,0.452
110100550,13,elektrický,plynový a spalovací,0.3
110100550,13,tepelný,plynový a spalovací,0.452
110100550,14,elektrický,celkový,0.022
110100550,14,tepelný,celkový,0.043
110100550,14,elektrický,plynový a spalovací,0.022
110100550,14,tepelný,plynový a spalovací,0.043
110100550,15,elektrický,celkový,0.009
110100550,15,tepelný,celkový,0.019
110100550,15,elektrický,plynový a spalovací,0.009
110100550,15,tepelný,plynový a spalovací,0.019
110100550,16,elektrický,celkový,0.009
110100550,16,tepelný,celkový,0.019
110100550,16,elektrický,plynový a spalovací,0.009
110100550,16,tepelný,plynový a spalovací,0.019
110100550,17,elektrický,celkový,0.162
110100550,17,tepelný,celkový,0.243
110100550,17,elektrický,plynový a spalovací,0.162
110100550,17,tepelný,plynový a spalovací,0.243
110100550,18,elektrický,celkový,0.16
110100550,18,tepelný,celkový,19.4
110100550,18,elektrický,parní,0.16
110100550,18,tepelný,parní,19.4
110100550,19,elektrický,celkový,0.3
110100550,19,tepelný,celkový,0.452
110100550,19,elektrický,plynový a spalovací,0.3
110100550,19,tepelný,plynový a spalovací,0.452
110100550,20,elektrický,celkový,0.26
110100550,20,tepelný,celkový,0.417
110100550,20,elektrický,plynový a spalovací,0.26
110100550,20,tepelný,plynový a spalovací,0.417
110100550,21,elektrický,celkový,0.199
110100550,21,tepelný,celkový,0.293
110100550,21,elektrický,plynový a spalovací,0.199
110100550,21,tepelný,plynový a spalovací,0.293
110100550,22,elektrický,celkový,0.03
110100550,22,tepelný,celkový,0.062
110100550,22,elektrický,plynový a spalovací,0.03
110100550,22,tepelný,plynový a spalovací,0.062
110100550,23,elektrický,celkový,0.098
110100550,23,elektrický,sluneční,0.098
110100561,1,elektrický,celkový,0.7
110100561,1,elektrický,vodní,0.7
110100566,1,elektrický,celkový,0.249
110100566,1,tepelný,celkový,0.25
110100566,1,elektrický,plynový a spalovací,0.249
110100566,1,tepelný,plynový a spalovací,0.25
110100566,2,elektrický,celkový,0.195
110100566,2,tepelný,celkový,0.493
110100566,2,elektrický,plynový a spalovací,0.195
110100566,2,tepelný,plynový a spalovací,0.493
110100571,1,elektrický,celkový,85.64
110100571,1,tepelný,celkový,97.114
110100571,1,elektrický,parní,26.0
110100571,1,tepelný,parní,65.8
110100571,1,elektrický,plynový a spalovací,59.64
110100571,1,tepelný,plynový a spalovací,31.314
110100571,2,elektrický,celkový,0.52
110100571,2,elektrický,sluneční,0.52
110100571,3,elektrický,celkový,19.55
110100571,3,tepelný,celkový,149.681
110100571,3,elektrický,parní,19.55
110100571,3,tepelný,parní,149.681
110100572,1,elektrický,celkový,0.96
110100572,1,tepelný,celkový,1.2
110100572,1,elektrický,plynový a spalovací,0.96
110100572,1,tepelný,plynový a spalovací,1.2
110100575,1,elektrický,celkový,0.32
110100575,1,elektrický,vodní,0.32
110100579,1,elektrický,celkový,0.044
110100579,1,tepelný,celkový,0.78
110100579,1,elektrický,plynový a spalovací,0.044
110100579,1,tepelný,plynový a spalovací,0.78
110100581,1,elektrický,celkový,0.03
110100581,1,elektrický,vodní,0.03
110100582,3,elektrický,celkový,0.068
110100582,3,elektrický,sluneční,0.068
110100584,1,elektrický,celkový,0.075
110100584,1,tepelný,celkový,0.115
110100584,1,elektrický,plynový a spalovací,0.075
110100584,1,tepelný,plynový a spalovací,0.115
110100587,1,elektrický,celkový,0.025
110100587,1,elektrický,vodní,0.025
110100588,1,elektrický,celkový,0.03
110100588,1,elektrický,vodní,0.03
110100589,1,elektrický,celkový,0.022
110100589,1,tepelný,celkový,0.043
110100589,1,elektrický,plynový a spalovací,0.022
110100589,1,tepelný,plynový a spalovací,0.043
110100591,1,elektrický,celkový,4.92
110100591,1,tepelný,celkový,5.487
110100591,1,elektrický,plynový a spalovací,4.92
110100591,1,tepelný,plynový a spalovací,5.487
110100592,1,elektrický,celkový,0.022
110100592,1,elektrický,vodní,0.022
110100593,2,elektrický,celkový,0.045
110100593,2,elektrický,vodní,0.045
110100595,1,elektrický,celkový,0.014
110100595,1,elektrický,vodní,0.014
110100595,2,elektrický,celkový,0.038
110100595,2,elektrický,vodní,0.038
110100596,1,elektrický,celkový,30.0
110100596,1,tepelný,celkový,109.0
110100596,1,elektrický,parní,30.0
110100596,1,tepelný,parní,109.0
110100598,1,elektrický,celkový,0.4
110100598,1,elektrický,vodní,0.4
110100601,1,elektrický,celkový,0.155
110100601,1,elektrický,vodní,0.155
110100602,1,elektrický,celkový,0.037
110100602,1,elektrický,vodní,0.037
110100607,1,elektrický,celkový,0.01
110100607,1,elektrický,vodní,0.01
110100615,1,elektrický,celkový,0.018
110100615,1,elektrický,vodní,0.018
110100616,1,elektrický,celkový,0.033
110100616,1,elektrický,vodní,0.033
110100617,1,elektrický,celkový,0.12
110100617,1,elektrický,vodní,0.12
110100619,1,elektrický,celkový,0.04
110100619,1,elektrický,vodní,0.04
110100619,2,elektrický,celkový,0.005
110100619,2,elektrický,vodní,0.005
110100629,1,elektrický,celkový,0.8
110100629,1,tepelný,celkový,0.937
110100629,1,elektrický,plynový a spalovací,0.8
110100629,1,tepelný,plynový a spalovací,0.937
110100629,2,elektrický,celkový,0.062
110100629,2,elektrický,sluneční,0.062
110100632,1,elektrický,celkový,0.011
110100632,1,elektrický,vodní,0.011
110100634,1,elektrický,celkový,0.075
110100634,1,elektrický,vodní,0.075
110100634,2,elektrický,celkový,0.015
110100634,2,elektrický,vodní,0.015
110100634,3,elektrický,celkový,0.013
110100634,3,elektrický,vodní,0.013
110100634,4,elektrický,celkový,0.015
110100634,4,elektrický,vodní,0.015
110100637,1,elektrický,celkový,0.011
110100637,1,elektrický,vodní,0.011
110100638,1,elektrický,celkový,0.36
110100638,1,elektrický,vodní,0.36
110100638,2,elektrický,celkový,0.08
110100638,2,elektrický,vodní,0.08
110100641,1,elektrický,celkový,0.128
