cislo_licence,pocet_zdroju
111433136,1
111433137,1
111433138,1
111433139,1
111433140,2
111433141,1
111433147,1
111433148,1
111433151,1
111433152,1
111433153,1
111433155,1
111433156,1
111433157,1
111433158,3
111433161,1
111433162,1
111433163,1
111433164,1
111433166,1
111433167,1
111433168,
111433169,1
111433171,1
111533170,1
111533174,2
111533175,1
111533177,1
111533178,2
111533179,1
111533180,1
111533181,1
111533182,1
111533184,2
111533185,6
111533186,2
111533188,1
111533189,1
111533190,2
111533191,3
111533192,5
111533194,1
111533197,1
111533198,1
111533199,1
111533201,1
111533202,1
111533203,1
111533205,1
111533206,1
111533208,1
111533211,1
111533212,1
111533213,12
111533215,1
111533216,1
111533217,1
111533218,1
111533222,1
111533223,1
111533224,1
111533226,1
111533227,1
111533229,1
111533230,1
111533232,1
111533233,1
111533235,2
111533237,1
111533238,1
111533240,1
111533241,1
111533244,1
111533245,1
111533247,1
111533248,1
111533251,1
111533252,1
111533253,2
111533254,1
111533255,1
111533257,1
111533258,1
111533259,1
111533260,1
111533262,1
111533263,1
111533266,1
111533270,1
111533272,1
111533273,4
111533276,1
111533277,1
111533279,1
111533280,1
111533281,1
111533282,1
111533283,1
111533284,1
111533285,1
111533286,1
111533287,1
111533288,1
111533289,1
111533290,1
111533291,1
111533294,1
111533298,2
111533299,1
111533300,1
111533301,1
111533302,1
111533304,2
111533305,1
111533306,1
111533307,1
111533308,1
111533309,1
111533310,2
111533314,1
111533315,1
111533316,1
111533317,1
111533319,1
111533321,1
111533322,1
111533323,1
111533324,1
111533325,1
111533326,1
111533331,1
111533332,2
111533333,1
111533334,1
111533337,1
111533338,1
111533339,2
111533340,1
111533341,1
111533342,1
111533345,1
111533347,1
111533349,1
111533351,1
111533352,1
111533354,1
111533355,1
111533357,1
111533358,1
111533359,1
111533360,1
111533361,1
111533366,1
111533367,1
111533368,1
111533369,2
111533374,1
111533376,1
111533379,2
111533380,1
111533381,1
111533385,1
111533390,1
111533393,1
111533395,2
111533397,1
111533398,2
111533399,1
111533400,1
111533401,1
111533404,1
111533405,1
111533406,1
111533407,1
111533408,1
111533409,1
111533410,1
111533411,2
111533414,1
111533415,1
111533417,1
111533418,1
111533419,1
111533425,1
111533426,1
111533427,1
111533428,1
111533429,1
111533430,1
111533431,1
111533432,1
111533434,1
111533437,1
111533438,1
111533440,1
111533443,2
111533445,1
111533446,1
111533447,2
111533448,2
111533449,1
111533450,1
111533452,1
111533453,1
111533454,1
111533455,2
111533456,1
111533458,1
111533459,1
111533460,1
111533461,1
111533464,1
111533465,2
111533468,1
111533471,1
111533473,1
111533474,1
111533475,1
111533481,1
111533482,1
111533484,2
111533485,1
111533486,1
111533487,1
111533492,1
111533493,4
111533495,1
111533496,1
111533497,1
111533498,1
111533501,1
111533502,1
111533503,1
111533506,1
111533508,1
111533509,1
111533510,1
111533511,1
111533513,1
111533515,1
111533517,2
111533519,1
111533522,63
111533523,1
111533528,1
111533529,1
111533530,1
111533538,1
111533539,1
111533540,1
111533544,1
111533545,1
111533547,1
111533548,1
111533551,1
111533552,1
111533553,1
111533557,1
111533558,1
111533560,1
111533561,1
111533562,3
111533564,1
111533565,1
111533566,1
111533567,1
111533570,1
111533572,1
111533574,1
111533575,5
111533577,1
111533580,3
111533582,1
111533583,1
111533584,2
111533585,1
111533589,1
111533591,1
111533592,2
111533593,1
111533594,1
111533595,1
111533596,1
111533597,1
111533599,1
111533600,1
111533601,1
111533603,1
111533604,1
111533606,1
111533607,1
111533608,1
111533611,1
111533614,1
111533615,1
111533616,6
111533619,3
111533620,1
111533623,1
111533626,1
111533627,5
111533632,1
111533633,1
111533634,1
111533635,3
111533636,1
111533637,1
111533640,4
111533641,1
111533642,1
111533643,1
111533644,1
111533645,1
111533646,2
111533648,1
111533649,1
111533650,1
111533654,1
111533655,1
111533657,1
111533658,1
111533659,1
111533661,1
111533662,1
111533665,1
111533666,1
111533667,1
111533668,1
111533669,1
111533670,1
111533672,1
111533674,2
111533675,1
111533676,1
111533678,4
111533679,1
111533683,1
111533684,1
111533685,1
111533686,1
111533687,1
111533691,2
111533692,1
111533693,2
111533694,2
111533696,1
111533697,1
111533700,1
111533701,2
111533704,1
111533705,1
111533706,1
111533707,2
111533708,2
111533709,1
111533710,1
111533713,1
111533714,1
111533715,1
111533717,5
111533718,1
111533720,3
111533721,1
111533723,1
111533726,1
111533727,2
111533730,2
111533733,1
111533734,1
111533735,1
111533736,2
111533737,1
111533738,1
111533739,2
111533740,1
111533743,1
111533744,1
111533745,1
111533746,1
111533747,1
111533748,1
111533749,1
111533750,1
111533752,2
111533754,1
111533755,1
111533758,1
111533759,2
111533762,2
111533764,4
111533766,1
111533767,2
111533768,1
111533769,1
111533770,1
111533771,1
111533772,1
111533774,2
111533775,1
111533776,1
111533779,1
111533780,1
111533781,1
111533782,1
111533785,1
111533786,1
111533788,3
111533789,1
111533795,1
111633794,1
111633796,1
111633797,1
111633798,1
111633799,1
111633800,2
111633802,1
111633804,1
111633805,1
111633806,2
111633808,1
111633809,1
111633810,1
111633811,1
111633812,1
111633813,1
111633814,1
111633815,1
111633816,3
111633817,1
111633818,2
111633819,1
111633820,1
111633821,1
111633823,1
111633826,1
111633827,1
111633830,1
111633831,2
111633832,1
111633833,3
111633834,1
111633837,1
111633838,2
111633842,1
111633843,1
111633844,1
111633845,2
111633846,1
111633847,1
111633849,1
111633850,1
111633852,1
111633853,1
111633857,1
111633858,1
111633859,1
111633860,1
111633861,1
111633862,1
111633863,1
111633864,1
111633865,3
111633866,1
111633867,1
111633868,1
111633869,1
111633871,1
111633874,3
111633875,1
111633876,1
111633878,1
111633880,1
111633881,1
111633882,1
111633883,1
111633884,4
111633885,1
111633886,1
111633888,1
111633890,1
111633892,1
111633893,1
111633894,1
111633896,1
111633897,1
111633898,1
111633900,1
111633901,1
111633902,1
111633903,1
111633905,1
111633907,1
111633909,1
111633910,2
111633911,5
111633912,1
111633913,1
111633916,1
111633917,1
111633918,1
111633919,1
111633920,1
111633921,1
111633923,1
111633924,1
111633925,1
111633926,1
111633928,1
111633929,1
111633930,1
111633932,1
111633933,1
111633935,1
111633936,1
111633937,1
111633938,1
111633939,1
111633940,1
111633941,1
111633945,1
111633947,1
111633949,1
111633950,1
111633951,2
111633952,1
111633953,1
111633956,1
111633960,1
111633961,1
111633962,1
111633963,1
111633964,1
111633966,1
111633967,1
111633968,1
111633969,1
111633970,1
111633971,4
111633972,1
111633973,1
111633974,1
111633975,1
111633977,1
111633978,1
111633979,1
111633981,1
111633982,1
111633983,1
111633984,1
111633985,1
111633986,1
111633988,1
111633989,1
111633990,1
111633993,6
111633996,1
111633997,1
111633999,1
111634000,1
111634003,1
111634004,1
111634006,1
111634008,2
111634009,1
111634010,1
111634016,1
111634018,2
111634019,1
111634020,1
111634022,1
111634025,3
111634029,3
111634030,1
111634031,1
111634032,2
111634033,1
111634034,7
111634036,1
111634037,1
111634043,1
111634046,1
111634047,1
111634049,1
111634050,1
111634051,1
111634052,1
111634056,21
111634057,1
111634061,1
111634062,1
111634063,1
111634065,1
111634066,1
111634068,1
111634069,1
111634070,1
111634071,2
111634074,1
111634075,1
111634076,1
111634077,1
111634078,1
111634079,1
111634082,1
111634083,1
111634084,1
111634085,1
111634087,2
111634089,1
111634091,3
111634094,1
111634095,3
111634096,1
111634097,1
111634099,1
111634100,1
111634105,1
111634106,1
111634111,1
111634112,1
111634117,1
111634118,1
111634119,1
111634120,2
111634121,1
111634122,1
111634123,1
111634126,1
111634127,1
111634131,1
111634132,1
111634133,1
111634134,1
111634135,2
111634138,1
111634139,1
111634140,3
111634141,1
111634143,1
111634144,1
111634147,1
111634148,1
111634152,1
111634153,2
111634154,3
111634155,1
111634156,1
111634157,1
111634158,1
111634159,1
111634160,1
111634161,1
111634164,3
111634167,1
111634168,3
111634169,1
111634170,2
111634171,1
111634172,1
111634173,2
111634175,1
111634176,1
111634177,1
111634178,1
111634179,6
111634180,2
111634182,1
111634183,1
111634184,2
111634185,1
111634186,1
111634187,2
111634188,1
111634190,1
111634191,1
111634192,1
111634193,1
111634194,5
111634195,1
111634197,1
111634200,1
111634201,1
111634204,1
111634206,1
111634210,1
111634213,1
111634214,1
111634216,1
111634217,1
111634218,2
111634219,1
111634222,1
111634223,1
111634224,1
111634226,2
111634227,1
111634228,1
111634229,1
111634230,2
111634231,1
111634232,1
111634234,1
111634236,1
111634237,2
111634238,1
111634239,1
111634240,1
111634241,1
111634242,1
111634245,1
111634247,1
111634249,1
111634250,1
111634252,1
111634253,2
111634257,1
111634259,2
111634260,1
111634261,2
111634266,1
111634267,1
111634268,1
111634269,2
111634271,1
111634272,2
111634274,1
111634277,1
111634278,1
111634279,1
111634280,2
111634281,1
111634284,1
111634286,1
111634287,1
111634289,1
111634290,1
111634291,2
111634294,3
111634295,1
111634296,1
111634297,1
111634298,1
111634299,1
111634301,1
111634302,38
111634304,2
111634307,1
111734303,1
111734309,1
111734310,1
111734311,1
111734312,3
111734313,2
111734314,1
111734315,2
111734316,1
111734319,2
111734321,1
111734323,1
111734326,1
111734327,1
111734329,1
111734330,1
111734332,1
111734336,1
111734337,2
111734338,2
111734343,1
111734344,1
111734345,1
111734346,1
111734347,1
111734348,1
111734350,1
111734352,1
111734353,1
111734354,2
111734356,2
111734357,1
111734359,1
111734360,1
111734361,1
111734362,2
111734363,1
111734364,1
111734366,1
111734367,1
111734368,1
111734369,1
111734370,1
111734371,1
111734372,1
111734373,1
111734374,1
111734375,1
111734376,1
111734378,1
111734379,2
111734381,1
111734382,1
111734383,1
111734384,1
111734385,1
111734386,1
111734387,1
111734389,1
111734390,1
111734391,1
111734392,1
111734394,1
111734395,1
111734396,3
111734397,1
111734400,1
111734404,1
111734405,2
111734407,1
111734414,1
111734415,1
111734418,1
111734419,1
111734420,2
111734421,1
111734422,1
111734423,2
111734428,1
111734429,1
111734430,1
111734431,1
111734432,1
111734433,1
111734435,1
111734436,1
111734437,1
111734438,1
111734439,1
111734440,2
111734441,1
111734442,1
111734443,1
111734446,1
111734447,2
111734449,2
111734453,2
111734454,1
111734455,1
111734457,1
111734458,3
111734459,1
111734460,4
111734462,1
111734463,1
111734464,1
111734465,1
111734470,3
111734471,1
111734473,2
111734474,1
111734475,1
111734476,1
111734477,1
111734478,1
111734479,1
111734480,1
111734481,1
111734483,2
111734484,2
111734485,1
111734486,2
111734492,1
111734493,1
111734494,1
111734495,2
111734496,1
111734497,1
111734498,3
111734500,2
111734502,1
111734503,1
111734504,3
111734505,1
111734506,1
111734507,2
111734510,1
111734511,1
111734512,1
111734515,1
111734516,1
111734517,1
111734518,5
111734519,1
111734520,1
111734521,1
111734522,1
111734526,1
111734528,1
111734530,1
111734531,1
111734534,1
111734535,1
111734536,2
111734537,1
111734538,1
111734539,1
111734541,2
111734544,1
111734547,22
111734549,1
111734552,1
111734553,1
111734554,1
111734555,2
111734556,1
111734557,1
111734558,1
111734560,1
111734562,1
111734563,1
111734564,3
111734565,3
111734566,1
111734567,1
111734568,1
111734570,1
111734571,3
111734572,1
111734573,1
111734574,1
111734575,2
111734576,1
111734577,1
111734578,1
111734579,1
111734580,1
111734581,1
111734582,1
111734583,5
111734584,1
111734585,1
111734586,1
111734587,1
111734588,1
111734589,2
111734590,4
111734591,1
111734594,1
111734596,1
111734597,2
111734598,1
111734599,1
111734604,1
111734605,2
111734606,1
111734607,1
111734608,1
111734609,1
111734610,1
111734611,1
111734612,3
111734613,2
111734614,1
111734615,1
111734616,1
111734618,1
111734623,1
111734624,1
111734625,1
111734626,2
111734627,1
111734628,1
111734630,1
111734631,1
111734632,1
111734633,1
111734634,1
111734637,1
111734638,1
111734639,1
111734640,3
111734641,1
111734644,1
111734645,1
111734646,1
111734647,1
111734648,1
111734650,2
111734651,1
111734653,2
111734654,2
111734656,1
111734657,13
111734658,1
111734659,1
111734660,1
111734661,1
111734662,1
111734663,1
111734664,2
111734665,1
111734667,1
111734668,2
111734669,1
111734672,1
111734673,1
111734674,1
111734675,1
111734676,2
111734677,1
111734678,1
111734679,1
111734680,1
111734682,1
111734683,1
111734684,1
111734685,1
111734686,1
111734689,1
111734691,1
111734693,1
111734694,1
111734696,2
111734697,1
111734698,1
111734699,1
111734700,2
111734702,1
111734704,1
111734706,1
111734707,1
111734709,1
111734713,1
111734714,1
111734715,1
111734716,1
111734717,1
111734719,1
111734721,1
111734722,1
111734723,1
111734724,1
111734725,1
111734726,1
111734727,1
111734728,2
111734729,1
111734731,1
111734732,1
111734734,1
111734735,1
111734737,1
111734738,1
111734739,1
111734740,2
111734742,1
111734743,1
111734745,1
111734749,1
111734751,1
111734754,1
111734756,2
111734757,1
111734760,1
111734761,1
111734762,1
111734764,1
111734765,1
111734766,2
111734767,1
111734769,1
111734770,1
111734771,1
111734772,1
111734773,1
111734776,2
111734777,1
111734779,1
111734780,1
111734787,1
111734788,1
111734791,1
111734792,1
111734793,1
111734794,1
111734795,2
111734796,1
111734797,4
111734798,3
111734800,1
111734804,1
111734805,1
111734806,1
111734807,1
111734810,1
111734812,1
111734815,1
111734816,1
111734817,1
111734818,1
111734819,1
111734825,1
111734827,1
111734828,4
111734829,1
111734830,1
111734831,1
111734832,1
111734833,1
111734836,2
111734838,1
111834834,2
111834837,1
111834842,2
111834843,3
111834844,1
111834846,1
111834847,1
111834848,1
111834854,1
111834855,1
111834857,1
111834859,1
111834861,1
111834864,1
111834865,1
111834866,1
111834868,1
111834869,1
111834870,1
111834871,1
111834872,1
111834873,1
