cislo_licence,druh,technologie,mw
110909794,elektrický,celkový,0.01
110909794,elektrický,sluneční,0.01
110909795,elektrický,celkový,0.005
110909795,elektrický,sluneční,0.005
110909796,elektrický,celkový,0.005
110909796,elektrický,sluneční,0.005
110909798,elektrický,celkový,0.003
110909798,elektrický,sluneční,0.003
110909799,elektrický,celkový,0.004
110909799,elektrický,sluneční,0.004
110909800,elektrický,celkový,0.005
110909800,elektrický,sluneční,0.005
110909801,elektrický,celkový,0.005
110909801,elektrický,sluneční,0.005
110909802,elektrický,celkový,0.008
110909802,elektrický,sluneční,0.008
110909803,elektrický,celkový,0.005
110909803,elektrický,sluneční,0.005
110909804,elektrický,celkový,0.02
110909804,elektrický,sluneční,0.02
110909805,elektrický,celkový,0.002
110909805,elektrický,sluneční,0.002
110909806,elektrický,celkový,0.003
110909806,elektrický,sluneční,0.003
110909807,elektrický,celkový,0.004
110909807,elektrický,sluneční,0.004
110909808,elektrický,celkový,0.009
110909808,elektrický,sluneční,0.009
110909809,elektrický,celkový,0.059
110909809,elektrický,sluneční,0.059
110909810,elektrický,celkový,0.002
110909810,elektrický,sluneční,0.002
110909811,elektrický,celkový,0.05
110909811,elektrický,sluneční,0.05
110909812,elektrický,celkový,0.005
110909812,elektrický,sluneční,0.005
110909813,elektrický,celkový,0.003
110909813,elektrický,sluneční,0.003
110909814,elektrický,celkový,0.002
110909814,elektrický,sluneční,0.002
110909815,elektrický,celkový,0.007
110909815,elektrický,sluneční,0.007
110909816,elektrický,celkový,0.005
110909816,elektrický,sluneční,0.005
110909817,elektrický,celkový,0.005
110909817,elektrický,sluneční,0.005
110909818,elektrický,celkový,4.973
110909818,elektrický,sluneční,4.973
110909819,elektrický,celkový,0.005
110909819,elektrický,sluneční,0.005
110909821,elektrický,celkový,0.022
110909821,elektrický,sluneční,0.022
110909822,elektrický,celkový,0.007
110909822,elektrický,sluneční,0.007
110909823,elektrický,celkový,0.005
110909823,elektrický,sluneční,0.005
110909824,elektrický,celkový,0.005
110909824,elektrický,sluneční,0.005
110909825,elektrický,celkový,0.028
110909825,elektrický,sluneční,0.028
110909826,elektrický,celkový,0.039
110909826,elektrický,sluneční,0.039
110909827,elektrický,celkový,0.005
110909827,elektrický,sluneční,0.005
110909828,elektrický,celkový,0.014
110909828,elektrický,sluneční,0.014
110909829,elektrický,celkový,0.645
110909829,elektrický,sluneční,0.645
110909830,elektrický,celkový,0.004
110909830,elektrický,sluneční,0.004
110909831,elektrický,celkový,0.007
110909831,elektrický,sluneční,0.007
110909832,elektrický,celkový,0.145
110909832,tepelný,celkový,0.145
110909832,elektrický,plynový a spalovací,0.08
110909832,tepelný,plynový a spalovací,0.145
110909832,elektrický,sluneční,0.065
110909833,elektrický,celkový,0.007
110909833,elektrický,sluneční,0.007
110909834,elektrický,celkový,0.002
110909834,elektrický,sluneční,0.002
110909835,elektrický,celkový,0.999
110909835,tepelný,celkový,1.023
110909835,elektrický,plynový a spalovací,0.999
110909835,tepelný,plynový a spalovací,1.023
110909836,elektrický,celkový,0.01
110909836,elektrický,sluneční,0.01
110909837,elektrický,celkový,0.005
110909837,elektrický,sluneční,0.005
110909838,elektrický,celkový,0.005
110909838,elektrický,sluneční,0.005
110909839,elektrický,celkový,0.003
110909839,elektrický,sluneční,0.003
110909840,elektrický,celkový,0.017
110909840,elektrický,sluneční,0.017
110909841,elektrický,celkový,0.005
110909841,elektrický,sluneční,0.005
110909842,elektrický,celkový,0.232
110909842,elektrický,sluneční,0.232
110909843,elektrický,celkový,0.005
110909843,elektrický,sluneční,0.005
110909844,elektrický,celkový,0.01
110909844,elektrický,sluneční,0.01
110909845,elektrický,celkový,0.004
110909845,elektrický,sluneční,0.004
110909846,elektrický,celkový,0.004
110909846,elektrický,sluneční,0.004
110909847,elektrický,celkový,0.003
110909847,elektrický,sluneční,0.003
110909848,elektrický,celkový,0.005
110909848,elektrický,sluneční,0.005
110909850,elektrický,celkový,0.003
110909850,elektrický,sluneční,0.003
110909851,elektrický,celkový,1.066
110909851,tepelný,celkový,1.193
110909851,elektrický,plynový a spalovací,1.066
110909851,tepelný,plynový a spalovací,1.193
110909852,elektrický,celkový,0.916
110909852,elektrický,sluneční,0.916
110909853,elektrický,celkový,0.007
110909853,elektrický,sluneční,0.007
110909854,elektrický,celkový,0.018
110909854,elektrický,vodní,0.018
110909855,elektrický,celkový,0.009
110909855,elektrický,sluneční,0.009
110909856,elektrický,celkový,0.005
110909856,elektrický,sluneční,0.005
110909857,elektrický,celkový,0.005
110909857,elektrický,sluneční,0.005
110909858,elektrický,celkový,0.003
110909858,elektrický,sluneční,0.003
110909859,elektrický,celkový,0.008
110909859,elektrický,sluneční,0.008
110909860,elektrický,celkový,0.005
110909860,elektrický,sluneční,0.005
110909861,elektrický,celkový,0.005
110909861,elektrický,sluneční,0.005
110909862,elektrický,celkový,0.002
110909862,elektrický,sluneční,0.002
110909863,elektrický,celkový,0.005
110909863,elektrický,sluneční,0.005
110909865,elektrický,celkový,0.011
110909865,elektrický,sluneční,0.011
110909866,elektrický,celkový,0.004
110909866,elektrický,sluneční,0.004
110909867,elektrický,celkový,0.005
110909867,elektrický,sluneční,0.005
110909868,elektrický,celkový,0.004
110909868,elektrický,sluneční,0.004
110909869,elektrický,celkový,0.006
110909869,elektrický,sluneční,0.005
110909869,elektrický,větrný,0.001
110909870,elektrický,celkový,0.005
110909870,elektrický,sluneční,0.005
110909871,elektrický,celkový,0.005
110909871,elektrický,sluneční,0.005
110909872,elektrický,celkový,0.016
110909872,elektrický,sluneční,0.016
110909873,elektrický,celkový,0.006
110909873,elektrický,sluneční,0.006
110909874,elektrický,celkový,0.004
110909874,elektrický,sluneční,0.004
110909875,elektrický,celkový,0.006
110909875,elektrický,sluneční,0.006
110909876,elektrický,celkový,0.03
110909876,elektrický,sluneční,0.03
110909877,elektrický,celkový,0.005
110909877,elektrický,sluneční,0.005
110909878,elektrický,celkový,0.004
110909878,elektrický,sluneční,0.004
110909879,elektrický,celkový,0.175
110909879,elektrický,sluneční,0.175
110909880,elektrický,celkový,0.005
110909880,elektrický,sluneční,0.005
110909881,elektrický,celkový,0.005
110909881,elektrický,sluneční,0.005
110909882,elektrický,celkový,0.004
110909882,elektrický,sluneční,0.004
110909883,elektrický,celkový,0.004
110909883,elektrický,sluneční,0.004
110909884,elektrický,celkový,0.004
110909884,elektrický,sluneční,0.004
110909885,elektrický,celkový,0.004
110909885,elektrický,sluneční,0.004
110909886,elektrický,celkový,0.011
110909886,elektrický,sluneční,0.011
110909887,elektrický,celkový,0.006
110909887,elektrický,sluneční,0.006
110909888,elektrický,celkový,0.013
110909888,elektrický,sluneční,0.013
110909889,elektrický,celkový,0.005
110909889,elektrický,sluneční,0.005
110909890,elektrický,celkový,0.005
110909890,elektrický,sluneční,0.005
110909891,elektrický,celkový,0.002
110909891,elektrický,sluneční,0.002
110909892,elektrický,celkový,0.002
110909892,elektrický,sluneční,0.002
110909893,elektrický,celkový,0.003
110909893,elektrický,sluneční,0.003
110909894,elektrický,celkový,0.004
110909894,elektrický,sluneční,0.004
110909895,elektrický,celkový,0.01
110909895,elektrický,sluneční,0.01
110909896,elektrický,celkový,0.005
110909896,elektrický,sluneční,0.005
110909897,elektrický,celkový,0.002
110909897,elektrický,sluneční,0.002
110909898,elektrický,celkový,0.005
110909898,elektrický,sluneční,0.005
110909899,elektrický,celkový,0.005
110909899,elektrický,sluneční,0.005
110909900,elektrický,celkový,0.004
110909900,elektrický,sluneční,0.004
110909901,elektrický,celkový,0.005
110909901,elektrický,sluneční,0.005
110909902,elektrický,celkový,0.005
110909902,elektrický,sluneční,0.005
110909903,elektrický,celkový,0.018
110909903,elektrický,sluneční,0.018
110909904,elektrický,celkový,0.021
110909904,elektrický,sluneční,0.021
110909905,elektrický,celkový,0.004
110909905,elektrický,sluneční,0.004
110909906,elektrický,celkový,0.003
110909906,elektrický,sluneční,0.003
110909907,elektrický,celkový,0.003
110909907,elektrický,sluneční,0.003
110909908,elektrický,celkový,0.038
110909908,elektrický,sluneční,0.038
110909909,elektrický,celkový,0.003
110909909,elektrický,sluneční,0.003
110909910,elektrický,celkový,0.005
110909910,elektrický,sluneční,0.005
110909911,elektrický,celkový,0.008
110909911,elektrický,sluneční,0.008
110909912,elektrický,celkový,0.004
110909912,elektrický,sluneční,0.004
110909913,elektrický,celkový,0.004
110909913,elektrický,sluneční,0.004
110909914,elektrický,celkový,0.005
110909914,elektrický,sluneční,0.005
110909915,elektrický,celkový,0.005
110909915,elektrický,sluneční,0.005
110909917,elektrický,celkový,0.006
110909917,elektrický,sluneční,0.006
110909918,elektrický,celkový,0.018
110909918,elektrický,sluneční,0.018
110909919,elektrický,celkový,1.089
110909919,elektrický,sluneční,1.089
110909921,elektrický,celkový,0.131
110909921,elektrický,sluneční,0.131
110909922,elektrický,celkový,0.004
110909922,elektrický,sluneční,0.004
110909923,elektrický,celkový,0.006
110909923,elektrický,sluneční,0.006
110909925,elektrický,celkový,0.743
110909925,elektrický,sluneční,0.743
110909926,elektrický,celkový,0.005
110909926,elektrický,sluneční,0.005
110909927,elektrický,celkový,0.005
110909927,elektrický,sluneční,0.005
110909928,elektrický,celkový,0.009
110909928,elektrický,sluneční,0.009
110909929,elektrický,celkový,0.005
110909929,elektrický,sluneční,0.005
110909930,elektrický,celkový,0.005
110909930,elektrický,sluneční,0.005
110909931,elektrický,celkový,0.005
110909931,elektrický,sluneční,0.005
110909932,elektrický,celkový,0.005
110909932,elektrický,sluneční,0.005
110909933,elektrický,celkový,0.004
110909933,elektrický,sluneční,0.004
110909934,elektrický,celkový,0.017
110909934,elektrický,sluneční,0.017
110909935,elektrický,celkový,0.003
110909935,elektrický,sluneční,0.003
110909936,elektrický,celkový,0.005
110909936,elektrický,sluneční,0.005
110909938,elektrický,celkový,0.005
110909938,elektrický,sluneční,0.005
110909939,elektrický,celkový,0.005
110909939,elektrický,sluneční,0.005
110909940,elektrický,celkový,0.015
110909940,elektrický,sluneční,0.015
110909941,elektrický,celkový,0.005
110909941,elektrický,sluneční,0.005
110909942,elektrický,celkový,0.019
110909942,elektrický,sluneční,0.019
110909943,elektrický,celkový,0.005
110909943,elektrický,sluneční,0.005
110909944,elektrický,celkový,0.003
110909944,elektrický,sluneční,0.003
110909945,elektrický,celkový,0.002
110909945,elektrický,sluneční,0.002
110909946,elektrický,celkový,0.09
110909946,elektrický,sluneční,0.09
110909947,elektrický,celkový,0.005
110909947,elektrický,sluneční,0.005
110909948,elektrický,celkový,0.03
110909948,elektrický,sluneční,0.03
110909949,elektrický,celkový,0.02
110909949,elektrický,sluneční,0.02
110909950,elektrický,celkový,0.014
110909950,elektrický,sluneční,0.014
110909951,elektrický,celkový,0.01
110909951,elektrický,sluneční,0.01
110909952,elektrický,celkový,0.024
110909952,elektrický,sluneční,0.024
110909953,elektrický,celkový,0.005
110909953,elektrický,sluneční,0.005
110909954,elektrický,celkový,0.005
110909954,elektrický,sluneční,0.005
110909955,elektrický,celkový,0.129
110909955,elektrický,sluneční,0.129
110909956,elektrický,celkový,0.005
110909956,elektrický,sluneční,0.005
110909957,elektrický,celkový,0.027
110909957,elektrický,sluneční,0.027
110909958,elektrický,celkový,0.004
110909958,elektrický,sluneční,0.004
110909959,elektrický,celkový,0.012
110909959,elektrický,sluneční,0.012
110909960,elektrický,celkový,0.006
110909960,elektrický,sluneční,0.006
110909961,elektrický,celkový,0.001
110909961,elektrický,sluneční,0.001
110909962,elektrický,celkový,0.01
110909962,elektrický,sluneční,0.01
110909963,elektrický,celkový,0.008
110909963,elektrický,sluneční,0.008
110909964,elektrický,celkový,0.041
110909964,elektrický,sluneční,0.041
110909965,elektrický,celkový,0.005
110909965,elektrický,sluneční,0.005
110909966,elektrický,celkový,0.014
110909966,elektrický,sluneční,0.014
110909967,elektrický,celkový,1.795
110909967,elektrický,sluneční,1.795
110909968,elektrický,celkový,0.004
110909968,elektrický,sluneční,0.004
110909969,elektrický,celkový,0.005
110909969,elektrický,sluneční,0.005
110909970,elektrický,celkový,0.006
110909970,elektrický,sluneční,0.006
110909971,elektrický,celkový,0.718
110909971,elektrický,sluneční,0.718
110909972,elektrický,celkový,0.005
110909972,elektrický,sluneční,0.005
110909973,elektrický,celkový,0.021
110909973,elektrický,sluneční,0.021
110909974,elektrický,celkový,0.006
110909974,elektrický,sluneční,0.006
110909975,elektrický,celkový,0.007
110909975,elektrický,sluneční,0.007
110909976,elektrický,celkový,0.005
110909976,elektrický,sluneční,0.005
