cislo_licence,ev_cislo,druh,technologie,mw
310504750,2,tepelný,teplovodní,4.4
310504755,1,elektrický,celkový,9.155
310504755,1,tepelný,celkový,33.2
310504755,1,tepelný,parní,33.2
310504755,1,tepelný,výkon kvet,28.0
310504781,1,tepelný,celkový,2.12
310504781,1,tepelný,teplovodní,2.12
310504781,2,tepelný,celkový,1.2
310504781,2,tepelný,teplovodní,1.2
310504781,3,tepelný,celkový,1.2
310504781,3,tepelný,teplovodní,1.2
310504781,4,tepelný,celkový,1.2
310504781,4,tepelný,teplovodní,1.2
310504781,5,tepelný,celkový,0.78
310504781,5,tepelný,teplovodní,0.78
310504785,2,tepelný,celkový,0.494
310504785,2,tepelný,teplovodní,0.494
310504788,1,tepelný,celkový,4.0
310504788,1,tepelný,teplovodní,4.0
310504802,1,tepelný,celkový,5.25
310504802,1,tepelný,teplovodní,5.25
310504848,1,elektrický,celkový,0.028
310504848,1,tepelný,celkový,3.19
310504848,1,tepelný,teplovodní,3.19
310504848,3,tepelný,celkový,0.168
310504848,3,tepelný,teplovodní,0.168
310504848,4,tepelný,celkový,0.023
310504848,4,tepelný,teplovodní,0.023
310504848,5,tepelný,celkový,0.774
310504848,5,tepelný,parní,0.334
310504848,5,tepelný,teplovodní,0.44
310504848,6,tepelný,celkový,0.168
310504848,6,tepelný,teplovodní,0.168
310504848,7,tepelný,celkový,0.081
310504848,7,tepelný,teplovodní,0.081
310504848,8,tepelný,celkový,0.186
310504848,8,tepelný,teplovodní,0.186
310604864,1,tepelný,celkový,22.4
310604864,1,tepelný,parní,22.4
310604868,1,tepelný,celkový,3.23
310604868,1,tepelný,teplovodní,3.23
310604918,1,elektrický,celkový,0.717
310604918,1,tepelný,celkový,0.701
310604918,1,tepelný,teplovodní,0.701
310604918,1,tepelný,výkon kvet,0.701
310604918,2,elektrický,celkový,0.717
310604918,2,tepelný,celkový,0.701
310604918,2,tepelný,teplovodní,0.701
310604918,2,tepelný,výkon kvet,0.701
310604918,3,tepelný,celkový,0.669
310604918,3,tepelný,teplovodní,0.669
310604918,3,tepelný,výkon kvet,0.669
310604988,1,tepelný,celkový,46.737
310604988,1,tepelný,parní,46.737
310604994,1,elektrický,celkový,5.66
310604994,1,tepelný,celkový,34.1
310604994,1,tepelný,parní,34.1
310604994,1,tepelný,výkon kvet,32.73
310605005,1,elektrický,celkový,0.334
310605005,1,tepelný,celkový,2.85
310605005,1,tepelný,parní,0.25
310605005,1,tepelný,teplovodní,2.6
310605005,1,tepelný,výkon kvet,0.482
310605010,3,elektrický,celkový,1.558
310605010,3,tepelný,celkový,1.583
310605010,3,tepelný,teplovodní,1.583
310605010,3,tepelný,výkon kvet,1.583
310605010,4,elektrický,celkový,1.558
310605010,4,tepelný,celkový,1.583
310605010,4,tepelný,teplovodní,1.583
310605010,4,tepelný,výkon kvet,1.583
310605010,5,elektrický,celkový,1.166
310605010,5,tepelný,celkový,1.168
310605010,5,tepelný,teplovodní,1.168
310605010,5,tepelný,výkon kvet,1.168
310605010,6,elektrický,celkový,1.558
310605010,6,tepelný,celkový,1.583
310605010,6,tepelný,teplovodní,1.583
310605010,6,tepelný,výkon kvet,1.583
310605010,7,elektrický,celkový,1.558
310605010,7,tepelný,celkový,1.583
310605010,7,tepelný,teplovodní,1.583
310605010,7,tepelný,výkon kvet,1.583
310605010,8,elektrický,celkový,1.558
310605010,8,tepelný,celkový,1.583
310605010,8,tepelný,teplovodní,1.583
310605010,8,tepelný,výkon kvet,1.583
310605010,9,elektrický,celkový,1.558
310605010,9,tepelný,celkový,1.583
310605010,9,tepelný,teplovodní,1.583
310605010,9,tepelný,výkon kvet,1.583
310605010,11,elektrický,celkový,3.291
310605010,11,tepelný,celkový,3.166
310605010,11,tepelný,teplovodní,3.166
310605010,11,tepelný,výkon kvet,3.166
310605010,12,elektrický,celkový,1.166
310605010,12,tepelný,celkový,1.168
310605010,12,tepelný,teplovodní,1.168
310605010,12,tepelný,výkon kvet,1.168
310605010,13,elektrický,celkový,1.56
310605010,13,tepelný,celkový,1.666
310605010,13,tepelný,teplovodní,1.666
310605010,13,tepelný,výkon kvet,1.666
310605010,14,elektrický,celkový,1.56
310605010,14,tepelný,celkový,1.666
310605010,14,tepelný,teplovodní,1.666
310605010,14,tepelný,výkon kvet,1.666
310605010,15,elektrický,celkový,1.558
310605010,15,tepelný,celkový,1.583
310605010,15,tepelný,teplovodní,1.583
310605010,15,tepelný,výkon kvet,1.583
310605010,16,elektrický,celkový,1.56
310605010,16,tepelný,celkový,1.666
310605010,16,tepelný,teplovodní,1.666
310605010,16,tepelný,výkon kvet,1.666
310605010,17,elektrický,celkový,0.58
310605010,17,tepelný,celkový,0.556
310605010,17,tepelný,teplovodní,0.556
310605010,17,tepelný,výkon kvet,0.556
310605010,18,elektrický,celkový,0.33
310605010,18,tepelný,celkový,0.408
310605010,18,tepelný,teplovodní,0.408
310605010,18,tepelný,výkon kvet,0.408
310605010,19,elektrický,celkový,1.946
310605010,19,tepelný,celkový,1.969
310605010,19,tepelný,teplovodní,1.969
310605010,19,tepelný,výkon kvet,1.969
310605010,20,elektrický,celkový,1.56
310605010,20,tepelný,celkový,1.75
310605010,20,tepelný,teplovodní,1.75
310605010,20,tepelný,výkon kvet,1.75
310605010,21,elektrický,celkový,1.558
310605010,21,tepelný,celkový,1.584
310605010,21,tepelný,teplovodní,1.584
310605010,21,tepelný,výkon kvet,1.584
310605010,22,elektrický,celkový,1.169
310605010,22,tepelný,celkový,1.209
310605010,22,tepelný,teplovodní,1.209
310605010,22,tepelný,výkon kvet,1.209
310605012,1,tepelný,celkový,2.55
310605012,1,tepelný,parní,2.55
310605021,1,tepelný,celkový,5.58
310605021,1,tepelný,teplovodní,5.58
310605027,1,elektrický,celkový,0.33
310605027,1,tepelný,celkový,0.405
310605027,1,tepelný,teplovodní,0.405
310605027,1,tepelný,výkon kvet,0.405
310605027,2,tepelný,celkový,1.2
310605027,2,tepelný,teplovodní,1.2
310605027,3,tepelný,celkový,0.12
310605027,3,tepelný,teplovodní,0.12
310605029,1,tepelný,celkový,0.859
310605029,1,tepelný,teplovodní,0.859
310605029,2,elektrický,celkový,0.07
310605029,2,tepelný,celkový,1.185
310605029,2,tepelný,teplovodní,1.185
310605029,2,tepelný,výkon kvet,0.115
310605066,1,tepelný,celkový,2.52
310605066,1,tepelný,teplovodní,2.52
310605067,3,tepelný,celkový,2.07
310605067,3,tepelný,teplovodní,2.07
310605067,4,tepelný,celkový,6.5
310605067,4,tepelný,teplovodní,6.5
310605067,5,tepelný,celkový,9.58
310605067,5,tepelný,teplovodní,9.58
310605076,1,elektrický,celkový,0.295
310605076,1,tepelný,celkový,15.222
310605076,1,tepelný,parní,15.222
310605076,1,tepelný,výkon kvet,15.222
310605076,2,tepelný,celkový,26.5
310605076,2,tepelný,horkovodní,26.5
310605076,3,tepelný,celkový,9.8
310605076,3,tepelný,horkovodní,9.8
310605076,4,tepelný,celkový,3.54
310605076,4,tepelný,teplovodní,3.54
310605076,5,tepelný,celkový,3.54
310605076,5,tepelný,teplovodní,3.54
310605076,6,tepelný,celkový,3.2
310605076,6,tepelný,teplovodní,3.2
310605076,7,tepelný,celkový,4.4
310605076,7,tepelný,teplovodní,4.4
310605076,8,tepelný,celkový,1.44
310605076,8,tepelný,teplovodní,1.44
310605081,1,tepelný,celkový,0.19
310605081,1,tepelný,teplovodní,0.19
310605103,3,elektrický,celkový,239.0
310605103,3,tepelný,celkový,1076.0
310605103,3,tepelný,parní,1076.0
310605103,3,tepelný,výkon kvet,453.75
310605103,9,tepelný,celkový,3.0
310605103,9,tepelný,teplovodní,3.0
310605107,2,tepelný,celkový,0.93
310605107,2,tepelný,teplovodní,0.93
310605107,6,tepelný,celkový,1.29
310605107,6,tepelný,teplovodní,1.29
310605107,7,tepelný,celkový,0.49
310605107,7,tepelný,teplovodní,0.49
310605107,9,tepelný,celkový,1.08
310605107,9,tepelný,teplovodní,1.08
310605107,10,tepelný,celkový,0.9
310605107,10,tepelný,teplovodní,0.9
310605107,11,tepelný,celkový,1.26
310605107,11,tepelný,teplovodní,1.26
310605107,12,tepelný,celkový,0.246
310605107,12,tepelný,teplovodní,0.246
310605107,15,tepelný,celkový,0.785
310605107,15,tepelný,teplovodní,0.785
310605107,16,tepelný,celkový,0.75
310605107,16,tepelný,teplovodní,0.75
310605107,17,tepelný,celkový,2.0
310605107,17,tepelný,teplovodní,2.0
310605107,21,tepelný,celkový,1.26
310605107,21,tepelný,teplovodní,1.26
310605107,27,tepelný,celkový,0.4
310605107,27,tepelný,teplovodní,0.4
310605107,28,tepelný,celkový,1.1
310605107,28,tepelný,teplovodní,1.1
310605107,29,tepelný,celkový,1.776
310605107,29,tepelný,teplovodní,1.776
310605107,30,tepelný,celkový,1.74
310605107,30,tepelný,teplovodní,1.74
310605107,31,tepelný,celkový,0.55
310605107,31,tepelný,teplovodní,0.55
310605107,32,tepelný,celkový,0.381
310605107,32,tepelný,teplovodní,0.381
310605107,33,tepelný,celkový,0.9
310605107,33,tepelný,teplovodní,0.9
310605107,36,tepelný,celkový,0.681
310605107,36,tepelný,teplovodní,0.681
310605107,39,tepelný,celkový,0.78
310605107,39,tepelný,teplovodní,0.78
310605107,40,tepelný,celkový,1.8
310605107,40,tepelný,teplovodní,1.8
310605107,41,tepelný,celkový,1.056
310605107,41,tepelný,teplovodní,1.056
310605107,42,tepelný,celkový,1.04
310605107,42,tepelný,teplovodní,1.04
310605107,43,tepelný,celkový,5.6
310605107,43,tepelný,parní,5.6
310605107,44,tepelný,celkový,14.88
310605107,44,tepelný,parní,14.88
310605107,49,tepelný,celkový,0.05
310605107,49,tepelný,teplovodní,0.05
310605107,50,tepelný,celkový,0.02
310605107,50,tepelný,teplovodní,0.02
310605107,51,tepelný,celkový,0.02
310605107,51,tepelný,teplovodní,0.02
310605107,52,tepelný,celkový,0.02
310605107,52,tepelný,teplovodní,0.02
310605107,54,tepelný,celkový,0.35
310605107,54,tepelný,teplovodní,0.35
310605107,56,tepelný,celkový,0.31
310605107,56,tepelný,teplovodní,0.31
310605107,58,tepelný,celkový,3.7
310605107,58,tepelný,teplovodní,3.7
310605107,59,tepelný,celkový,6.97
310605107,59,tepelný,teplovodní,6.97
310605107,60,tepelný,celkový,15.6
310605107,60,tepelný,teplovodní,15.6
310605107,61,tepelný,celkový,130.672
310605107,61,tepelný,parní,130.672
310605107,62,tepelný,celkový,0.78
310605107,62,tepelný,teplovodní,0.78
310605115,1,tepelný,celkový,86.661
310605115,1,tepelný,horkovodní,86.661
310605115,2,tepelný,celkový,59.661
310605115,2,tepelný,horkovodní,59.661
310605139,3,tepelný,celkový,7.0
310605139,3,tepelný,parní,7.0
310605150,1,tepelný,celkový,0.75
310605150,1,tepelný,teplovodní,0.75
310605160,1,tepelný,celkový,0.9
310605160,1,tepelný,teplovodní,0.9
310705166,1,elektrický,celkový,0.28
310705166,1,tepelný,celkový,7.804
310705166,1,tepelný,parní,4.18
310705166,1,tepelný,teplovodní,3.624
310705166,1,tepelný,výkon kvet,0.424
310705171,1,tepelný,celkový,0.92
310705171,1,tepelný,teplovodní,0.92
310705174,2,tepelný,celkový,3.6
310705174,2,tepelný,teplovodní,3.6
310705175,1,elektrický,celkový,0.736
310705175,1,tepelný,celkový,0.96
310705175,1,tepelný,teplovodní,0.96
310705175,1,tepelný,výkon kvet,0.96
310705238,1,elektrický,celkový,0.52
310705238,1,tepelný,celkový,9.294
310705238,1,tepelný,parní,8.46
310705238,1,tepelný,teplovodní,0.834
310705238,1,tepelný,výkon kvet,0.834
310705263,2,tepelný,celkový,2.7
310705263,2,tepelný,horkovodní,2.7
310705263,3,tepelný,celkový,23.2
310705263,3,tepelný,horkovodní,23.2
310705284,1,tepelný,celkový,26.4
310705284,1,tepelný,parní,26.4
310705313,1,tepelný,celkový,2.82
310705313,1,tepelný,teplovodní,2.82
310705327,1,tepelný,celkový,3.2
310705327,1,tepelný,teplovodní,3.2
310705370,1,elektrický,celkový,4.8
310705370,1,tepelný,celkový,5.0
310705370,1,tepelný,horkovodní,5.0
310705370,1,tepelný,výkon kvet,5.0
310705370,2,elektrický,celkový,1.558
310705370,2,tepelný,celkový,1.757
310705370,2,tepelný,teplovodní,1.757
310705370,2,tepelný,výkon kvet,1.757
310705370,3,elektrický,celkový,4.028
310705370,3,tepelný,celkový,4.336
310705370,3,tepelný,teplovodní,4.336
310705370,3,tepelný,výkon kvet,4.336
310705370,4,elektrický,celkový,3.116
310705370,4,tepelný,celkový,3.514
310705370,4,tepelný,teplovodní,3.514
310705370,4,tepelný,výkon kvet,3.514
310705370,5,elektrický,celkový,2.014
310705370,5,tepelný,celkový,2.168
310705370,5,tepelný,teplovodní,2.168
310705370,5,tepelný,výkon kvet,2.168
310705370,6,elektrický,celkový,1.558
310705370,6,tepelný,celkový,8.957
310705370,6,tepelný,teplovodní,8.957
310705370,6,tepelný,výkon kvet,1.757
310705370,7,elektrický,celkový,0.42
310705370,7,tepelný,celkový,0.497
310705370,7,tepelný,teplovodní,0.497
310705370,7,tepelný,výkon kvet,0.497
310705370,9,elektrický,celkový,0.774
310705370,9,tepelný,celkový,0.879
310705370,9,tepelný,teplovodní,0.879
310705370,9,tepelný,výkon kvet,0.879
310705370,10,elektrický,celkový,0.999
310705370,10,tepelný,celkový,1.224
310705370,10,tepelný,horkovodní,1.224
310705370,10,tepelný,výkon kvet,1.224
310705370,11,elektrický,celkový,0.999
310705370,11,tepelný,celkový,1.224
310705370,11,tepelný,horkovodní,1.224
310705370,11,tepelný,výkon kvet,1.224
310705370,12,elektrický,celkový,0.999
310705370,12,tepelný,celkový,1.224
310705370,12,tepelný,horkovodní,1.224
310705370,12,tepelný,výkon kvet,1.224
310705382,1,tepelný,celkový,2.082
310705382,1,tepelný,teplovodní,2.082
310705385,1,tepelný,celkový,0.5
310705385,1,tepelný,teplovodní,0.5
310705412,1,tepelný,celkový,11.7
310705412,1,tepelný,parní,11.7
310705423,1,elektrický,celkový,0.075
310705423,1,tepelný,celkový,4.045
310705423,1,tepelný,teplovodní,4.045
310705423,1,tepelný,výkon kvet,0.125
310705512,1,elektrický,celkový,0.6
310705512,1,tepelný,celkový,0.6
310705512,1,tepelný,teplovodní,0.6
310705512,1,tepelný,výkon kvet,0.6
310705512,2,elektrický,celkový,0.6
310705512,2,tepelný,celkový,0.755
310705512,2,tepelný,teplovodní,0.755
310705512,2,tepelný,výkon kvet,0.755
310705530,1,tepelný,celkový,1.12
310705530,1,tepelný,teplovodní,1.12
310705533,2,elektrický,celkový,112.0
310705533,2,tepelný,celkový,768.0
310705533,2,tepelný,parní,768.0
310705533,2,tepelný,výkon kvet,557.0
310705533,3,tepelný,celkový,421.0
310705533,3,tepelný,parní,421.0
310705533,4,tepelný,celkový,87.0
310705533,4,tepelný,parní,87.0
310705533,6,tepelný,celkový,33.0
310705533,6,tepelný,parní,33.0
310705533,7,tepelný,celkový,15.189
310705533,7,tepelný,parní,15.189
310705533,8,tepelný,celkový,8.811
310705533,8,tepelný,parní,8.811
310705533,9,tepelný,celkový,10.636
310705533,9,tepelný,parní,10.636
310705533,10,tepelný,celkový,9.46
310705533,10,tepelný,parní,9.46
310705533,11,tepelný,celkový,4.277
310705533,11,tepelný,parní,4.277
310705533,12,tepelný,celkový,3.146
310705533,12,tepelný,parní,3.146
310705533,13,tepelný,celkový,22.779
310705533,13,tepelný,parní,22.779
310705533,14,tepelný,celkový,1.2
310705533,14,tepelný,parní,1.2
310705533,15,tepelný,celkový,68.7
310705533,15,tepelný,parní,68.7
310705533,16,tepelný,celkový,29.0
310705533,16,tepelný,parní,29.0
310705533,17,tepelný,celkový,24.0
310705533,17,tepelný,parní,24.0
310705533,18,tepelný,celkový,2.0
310705533,18,tepelný,parní,2.0
310705576,1,elektrický,celkový,44.2432
310705576,1,tepelný,celkový,138.48
310705576,1,tepelný,parní,138.48
310705576,1,tepelný,výkon kvet,138.48
310705595,1,tepelný,celkový,0.9
310705595,1,tepelný,teplovodní,0.9
310705616,1,tepelný,celkový,12.69
310705616,1,tepelný,teplovodní,12.69
310705616,4,tepelný,celkový,18.4
310705616,4,tepelný,horkovodní,18.4
310705616,6,tepelný,celkový,72.0
310705616,6,tepelný,horkovodní,72.0
310705616,7,tepelný,celkový,8.4
310705616,7,tepelný,teplovodní,8.4
310705616,8,tepelný,celkový,1.15
310705616,8,tepelný,teplovodní,1.15
310705616,9,tepelný,celkový,1.44
310705616,9,tepelný,teplovodní,1.44
310705646,1,tepelný,celkový,0.194
310705646,1,tepelný,teplovodní,0.194
310705646,2,tepelný,celkový,0.192
310705646,2,tepelný,teplovodní,0.192
310705650,4,tepelný,celkový,0.8
310705650,4,tepelný,teplovodní,0.8
310705663,1,tepelný,celkový,0.89
310705663,1,tepelný,teplovodní,0.89
310705674,1,elektrický,celkový,4.0
310705674,1,tepelný,celkový,63.8
310705674,1,tepelný,parní,63.8
310705674,1,tepelný,výkon kvet,55.6
310805759,1,tepelný,celkový,2.17
310805759,1,tepelný,teplovodní,2.17
310805759,2,tepelný,celkový,1.72
310805759,2,tepelný,teplovodní,1.72
310805759,3,tepelný,celkový,1.0
310805759,3,tepelný,teplovodní,1.0
310805759,4,tepelný,celkový,0.9
310805759,4,tepelný,teplovodní,0.9
310805763,1,elektrický,celkový,1.2
310805763,1,tepelný,celkový,20.3
310805763,1,tepelný,parní,8.7
310805763,1,tepelný,horkovodní,11.6
310805763,1,tepelný,výkon kvet,8.7
310805769,1,tepelný,celkový,20.0
310805769,1,tepelný,teplovodní,20.0
310805802,1,elektrický,celkový,5.2
310805802,1,tepelný,celkový,28.5
310805802,1,tepelný,parní,28.5
310805802,1,tepelný,výkon kvet,10.5
310805808,1,tepelný,celkový,15.6
310805808,1,tepelný,parní,15.6
310805878,1,tepelný,celkový,0.612
310805878,1,tepelný,teplovodní,0.612
310805962,3,tepelný,celkový,12.0
310805962,3,tepelný,parní,12.0
310805970,1,elektrický,celkový,0.526
310805970,1,tepelný,celkový,0.558
310805970,1,tepelný,teplovodní,0.558
310805970,1,tepelný,výkon kvet,0.558
310806017,1,tepelný,celkový,0.58
310806017,1,tepelný,teplovodní,0.58
310806045,1,elektrický,celkový,4.95
310806045,1,tepelný,celkový,27.256
310806045,1,tepelný,parní,27.256
310806045,1,tepelný,výkon kvet,24.0
310806094,1,elektrický,celkový,0.99
310806094,1,tepelný,celkový,1.148
310806094,1,tepelný,teplovodní,1.148
310806094,1,tepelný,výkon kvet,1.148
310806114,1,tepelný,celkový,11.0
310806114,1,tepelný,teplovodní,11.0
310806121,1,tepelný,celkový,4.8
310806121,1,tepelný,teplovodní,4.8
310806165,2,elektrický,celkový,0.97
310806165,2,tepelný,celkový,1.1
310806165,2,tepelný,horkovodní,1.1
310806165,2,tepelný,výkon kvet,1.1
310806165,3,elektrický,celkový,0.97
310806165,3,tepelný,celkový,1.1
310806165,3,tepelný,horkovodní,1.1
310806165,3,tepelný,výkon kvet,1.1
310806165,4,elektrický,celkový,0.965
310806165,4,tepelný,celkový,1.117
310806165,4,tepelný,teplovodní,1.117
310806165,4,tepelný,výkon kvet,1.117
310806165,5,elektrický,celkový,0.965
310806165,5,tepelný,celkový,1.117
310806165,5,tepelný,teplovodní,1.117
310806165,5,tepelný,výkon kvet,1.117
310806206,1,elektrický,celkový,0.536
310806206,1,tepelný,celkový,0.524
310806206,1,tepelný,teplovodní,0.524
310806206,1,tepelný,výkon kvet,0.524
310806231,1,elektrický,celkový,0.97
310806231,1,tepelný,celkový,1.1
310806231,1,tepelný,teplovodní,1.1
310806231,1,tepelný,výkon kvet,1.1
310806309,1,tepelný,celkový,0.442
310806309,1,tepelný,teplovodní,0.442
310806321,1,tepelný,celkový,3.3
310806321,1,tepelný,teplovodní,3.3
310806371,1,elektrický,celkový,0.549
310806371,1,tepelný,celkový,0.577
310806371,1,tepelný,teplovodní,0.577
310806371,1,tepelný,výkon kvet,0.577
310806390,1,tepelný,celkový,2.3
310806390,1,tepelný,teplovodní,2.3
310806405,1,elektrický,celkový,1.5
310806405,1,tepelný,celkový,17.8
310806405,1,tepelný,parní,17.8
310806405,1,tepelný,výkon kvet,17.8
310806405,2,tepelný,celkový,4.65
310806405,2,tepelný,parní,4.65
310806412,1,elektrický,celkový,1.169
310806412,1,tepelný,celkový,6.871
310806412,1,tepelný,teplovodní,6.871
310806412,1,tepelný,výkon kvet,1.271
310806412,2,elektrický,celkový,2.999
310806412,2,tepelný,celkový,9.07
310806412,2,tepelný,parní,9.07
310806412,2,tepelný,výkon kvet,5.443
310806412,3,elektrický,celkový,0.105
310806412,3,tepelný,celkový,0.15
310806412,3,tepelný,teplovodní,0.15
310806412,3,tepelný,výkon kvet,0.15
310806412,4,elektrický,celkový,0.048
310806412,4,tepelný,celkový,0.091
310806412,4,tepelný,teplovodní,0.091
310806412,4,tepelný,výkon kvet,0.091
310806412,5,elektrický,celkový,0.4
310806412,5,tepelný,celkový,0.476
310806412,5,tepelný,teplovodní,0.476
310806412,5,tepelný,výkon kvet,0.476
310806412,6,elektrický,celkový,0.8
310806412,6,tepelný,celkový,0.938
310806412,6,tepelný,teplovodní,0.938
310806412,6,tepelný,výkon kvet,0.902
310806412,7,elektrický,celkový,0.4
310806412,7,tepelný,celkový,0.476
310806412,7,tepelný,teplovodní,0.476
310806412,8,elektrický,celkový,0.8
310806412,8,tepelný,celkový,0.965
310806412,8,tepelný,teplovodní,0.965
310806412,8,tepelný,výkon kvet,0.965
310806412,9,elektrický,celkový,0.497
310806412,9,tepelný,celkový,0.572
310806412,9,tepelný,teplovodní,0.572
310806412,9,tepelný,výkon kvet,0.572
310806412,10,elektrický,celkový,0.8
310806412,10,tepelný,celkový,0.902
310806412,10,tepelný,teplovodní,0.902
310806412,10,tepelný,výkon kvet,0.902
310806424,1,tepelný,celkový,4.7
310806424,1,tepelný,parní,4.7
310806446,2,tepelný,celkový,0.14
310806446,2,tepelný,teplovodní,0.14
310806446,10,tepelný,celkový,3.3
310806446,10,tepelný,teplovodní,3.3
310806456,1,tepelný,celkový,3.12
310806456,1,tepelný,teplovodní,3.12
310806586,8,elektrický,celkový,5.0
310806586,8,tepelný,celkový,90.7
310806586,8,tepelný,parní,87.7
310806586,8,tepelný,teplovodní,3.0
310806586,8,tepelný,výkon kvet,75.2
310806586,10,elektrický,celkový,1.2
310806586,10,tepelný,celkový,1.41
310806586,10,tepelný,teplovodní,1.41
310806586,10,tepelný,výkon kvet,1.298
310806586,13,tepelný,celkový,7.35
310806586,13,tepelný,horkovodní,6.5
310806586,13,tepelný,teplovodní,0.85
310806586,15,tepelný,celkový,0.3
310806586,15,tepelný,teplovodní,0.3
310806586,18,elektrický,celkový,0.44
310806586,18,tepelný,celkový,5.749
310806586,18,tepelný,parní,5.749
310806586,18,tepelný,výkon kvet,5.749
310806586,20,elektrický,celkový,0.999
310806586,20,tepelný,celkový,1.216
310806586,20,tepelný,teplovodní,1.216
310806586,20,tepelný,výkon kvet,1.216
310806586,21,elektrický,celkový,0.999
310806586,21,tepelný,celkový,1.249
310806586,21,tepelný,teplovodní,1.249
310806586,21,tepelný,výkon kvet,1.249
310806586,22,elektrický,celkový,0.999
310806586,22,tepelný,celkový,1.249
310806586,22,tepelný,teplovodní,1.249
310806586,22,tepelný,výkon kvet,1.249
310806586,23,tepelný,celkový,17.3
310806586,23,tepelný,parní,17.3
310806623,1,elektrický,celkový,0.2
310806623,1,tepelný,celkový,6.126
310806623,1,tepelný,parní,0.65
310806623,1,tepelný,teplovodní,5.476
310806623,1,tepelný,výkon kvet,0.276
310806633,1,tepelný,celkový,1.15
310806633,1,tepelný,teplovodní,1.15
310806658,1,tepelný,celkový,9.294
310806658,1,tepelný,teplovodní,9.294
310806658,2,tepelný,celkový,3.0
310806658,2,tepelný,teplovodní,3.0
310806718,1,tepelný,celkový,1.624
310806718,1,tepelný,teplovodní,1.624
310806718,2,tepelný,celkový,1.48
310806718,2,tepelný,teplovodní,1.48
310806718,4,tepelný,celkový,1.29
310806718,4,tepelný,teplovodní,1.29
310806953,1,elektrický,celkový,0.044
310806953,1,tepelný,celkový,13.29
310806953,1,tepelný,horkovodní,13.2
310806953,1,tepelný,teplovodní,0.09
310806953,1,tepelný,výkon kvet,0.09
310806953,3,tepelný,celkový,1.3
310806953,3,tepelný,teplovodní,1.3
310807159,1,tepelný,celkový,16.81
310807159,1,tepelný,parní,16.81
310807159,2,tepelný,celkový,0.589
310807159,2,tepelný,teplovodní,0.589
310807159,3,tepelný,celkový,0.27
310807159,3,tepelný,teplovodní,0.27
310907354,1,elektrický,celkový,0.844
310907354,1,tepelný,celkový,0.854
310907354,1,tepelný,teplovodní,0.854
310907354,1,tepelný,výkon kvet,0.854
310907397,1,elektrický,celkový,5.5
310907397,1,tepelný,celkový,22.8
310907397,1,tepelný,parní,17.8
310907397,1,tepelný,teplovodní,5.0
310907397,1,tepelný,výkon kvet,17.8
310907397,2,tepelný,celkový,0.8
310907397,2,tepelný,teplovodní,0.8
310907423,1,tepelný,celkový,30.0
310907423,1,tepelný,horkovodní,30.0
310907423,2,tepelný,celkový,1.188
310907423,2,tepelný,teplovodní,1.188
310907423,3,tepelný,celkový,0.45
310907423,3,tepelný,teplovodní,0.45
310907423,4,tepelný,celkový,3.36
310907423,4,tepelný,teplovodní,3.36
310907473,1,elektrický,celkový,0.022
310907473,1,tepelný,celkový,0.046
310907473,1,tepelný,teplovodní,0.046
310907473,1,tepelný,výkon kvet,0.046
310907660,1,elektrický,celkový,0.044
310907660,1,tepelný,celkový,1.166
310907660,1,tepelný,teplovodní,1.166
310907660,1,tepelný,výkon kvet,0.086
310907660,2,tepelný,celkový,0.38
310907660,2,tepelný,teplovodní,0.38
310908236,1,tepelný,celkový,0.204
310908236,1,tepelný,teplovodní,0.204
310908236,2,tepelný,celkový,0.151
310908236,2,tepelný,teplovodní,0.151
310908265,1,tepelný,celkový,0.98
310908265,1,tepelný,teplovodní,0.98
310908265,2,tepelný,celkový,0.416
310908265,2,tepelný,teplovodní,0.416
310908265,3,tepelný,celkový,0.78
310908265,3,tepelný,teplovodní,0.78
310908265,5,elektrický,celkový,0.325
310908265,5,tepelný,celkový,3.204
310908265,5,tepelný,teplovodní,3.204
310908265,5,tepelný,výkon kvet,0.454
310908265,6,tepelný,celkový,0.29
310908265,6,tepelný,teplovodní,0.29
310908265,8,tepelný,celkový,0.544
310908265,8,tepelný,teplovodní,0.544
310908342,1,elektrický,celkový,0.999
310908342,1,tepelný,celkový,1.297
310908342,1,tepelný,teplovodní,1.297
310908342,1,tepelný,výkon kvet,1.297
310908472,1,elektrický,celkový,0.526
310908472,1,tepelný,celkový,0.558
310908472,1,tepelný,teplovodní,0.558
310908472,1,tepelný,výkon kvet,0.558
310908704,1,tepelný,celkový,14.3
310908704,1,tepelný,parní,14.3
310908986,1,tepelný,celkový,0.42
310908986,1,tepelný,teplovodní,0.42
310909109,1,elektrický,celkový,89.0
310909109,1,tepelný,celkový,469.26
310909109,1,tepelný,parní,469.26
310909109,1,tepelný,výkon kvet,305.42
310909214,1,elektrický,celkový,472.966
310909214,1,tepelný,celkový,966.0
310909214,1,tepelný,parní,966.0
310909214,1,tepelný,výkon kvet,498.0
310909223,1,tepelný,celkový,0.195
310909223,1,tepelný,teplovodní,0.195
310909223,2,tepelný,celkový,0.35
310909223,2,tepelný,teplovodní,0.35
310909296,1,elektrický,celkový,0.46
310909296,1,tepelný,celkový,5.28
310909296,1,tepelný,teplovodní,5.28
310909296,1,tepelný,výkon kvet,0.48
310909432,1,elektrický,celkový,90.0
310909432,1,tepelný,celkový,364.0
310909432,1,tepelný,parní,364.0
310909432,1,tepelný,výkon kvet,346.0
310909439,1,tepelný,celkový,1.1
